我们,他们,0.9322189688682556
我们,俺们,0.9237059354782104
我们,她们,0.9160049557685852
可以,可行,0.896026611328125
可以,不能,0.8779602646827698
可以,可体,0.8741009831428528
自己,自豪,0.9123762845993042
自己,自便,0.9117870926856995
自己,自裁,0.9112832546234131
就是,而是,0.9179523587226868
就是,就要,0.9159417152404785
就是,反倒,0.9149425029754639
这个,这么,0.9397718906402588
这个,那个,0.9381819367408752
这个,这儿,0.9312318563461304
还是,或是,0.9108925461769104
还是,抑或,0.9044485092163086
还是,与否,0.8848613500595093
没有,没用,0.8974097967147827
没有,尚无,0.8842276930809021
没有,无价,0.882709801197052
他们,她们,0.9708076119422913
他们,它们,0.9483730792999268
他们,他俩,0.9441536068916321
但是,可是,0.9533416032791138
但是,只是,0.9378323554992676
但是,显然,0.9145209789276123
已经,已往,0.9042888283729553
已经,现已,0.9035858511924744
已经,必备,0.8844321370124817
时候,时间,0.9355959296226501
时候,时节,0.9350726008415222
时候,时常,0.9320393204689026
因为,为此,0.9158125519752502
因为,凭着,0.9149844646453857
因为,为啥,0.9074655771255493
现在,现今,0.9595550894737244
现在,现有,0.9467101693153381
现在,现已,0.945973813533783
所以,故而,0.9260704517364502
所以,因此,0.9232146143913269
所以,故此,0.9181522727012634
不是,不对,0.9447140097618103
不是,是的,0.9244568347930908
不是,不必,0.9213991165161133
什么,甚么,0.9334562420845032
什么,啥子,0.9240351915359497
什么,什物,0.9195951819419861
如果,假若,0.9425534009933472
如果,假如,0.9377942681312561
如果,倘若,0.9315100908279419
怎么,怎的,0.9597014784812927
怎么,怎样,0.9570574164390564
怎么,咋样,0.943565309047699
不过,然而,0.9432808756828308
不过,虽然,0.9065671563148499
不过,可惜,0.9053255319595337
觉得,感到,0.9298253059387207
觉得,担心,0.8903869986534119
觉得,难受,0.8848927617073059
大家,大伙,0.95358806848526
大家,大忙,0.896617591381073
大家,大敌,0.896090567111969
这样,这般,0.9444563984870911
这样,那样,0.9364204406738281
这样,放到,0.9046780467033386
可能,也许,0.8509430885314941
可能,可以,0.8347960114479065
可能,可望,0.8310882449150085
开始,开端,0.9367401599884033
开始,初始,0.9316996335983276
开始,开篇,0.9243041276931763
一些,某些,0.9464754462242126
一些,有些,0.9312829375267029
一些,一般,0.925721287727356
虽然,尽管,0.921808123588562
虽然,然而,0.9125574231147766
虽然,虽说,0.9097844362258911
很多,好多,0.942078173160553
很多,众多,0.941563069820404
很多,繁多,0.9330577254295349
应该,应当,0.9624195694923401
应该,当做,0.9262182712554932
应该,从不,0.9225237965583801
那么,那么点儿,0.9178973436355591
那么,那样,0.8871142268180847
那么,为啥,0.8798765540122986
进行,执行,0.9259111881256104
进行,的话,0.9073862433433533
进行,发生,0.9039340615272522
问题,法则,0.9172784090042114
问题,技巧,0.9166054129600525
问题,纠缠,0.9135180711746216
之后,随后,0.9429187178611755
之后,后来,0.9420271515846252
之后,之际,0.9346393942832947
看到,见到,0.9365035891532898
看到,看见,0.9327452778816223
看到,碰到,0.9325044751167297
而且,并且,0.953218936920166
而且,而是,0.9275704622268677
而且,况且,0.9117818474769592
其实,其实难副,0.9005793929100037
其实,固然,0.8822714686393738
其实,因为,0.8767555356025696
然后,这样,0.8904094099998474
然后,再则,0.888623058795929
然后,接着,0.8885672092437744
对于,对应,0.9171667695045471
对于,并且,0.9073696732521057
对于,核对,0.9060207009315491
或者,或许,0.9252660870552063
或者,抑或,0.9165343642234802
或者,或是,0.9121430516242981
这么,那样,0.9444413185119629
